BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DEATH,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_LOCATION,END_RANGE,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201708,5,1530,201708,5,1930,COLORADO,8,2017,August,Debris Flow,C,45,GARFIELD,GJT,05-AUG-17 15:30:00,MST-7,05-AUG-17 19:30:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,6,RIFLE,6,RIFLE,39.6207,-107.7633,39.6207,-107.7641
201708,5,1600,201708,6,0,COLORADO,8,2017,August,Flash Flood,C,77,MESA,GJT,05-AUG-17 16:00:00,MST-7,06-AUG-17 00:00:00,0,0,0,0,0,5.00K,0.00K,NWS Employee,,,Heavy Rain,,,,7,WHITEWATER,7,WHITEWATER,38.931,-108.321,38.9318,-108.3166
201708,5,1630,201708,5,2030,UTAH,49,2017,August,Flash Flood,C,19,GRAND,GJT,05-AUG-17 16:30:00,MST-7,05-AUG-17 20:30:00,0,0,0,0,0,1.00M,0.00K,Emergency Manager,,,Heavy Rain,,,,18,WESTWATER ARPT,16,WESTWATER ARPT,39.478,-109.1618,39.421,-109.3532
201708,5,1630,201708,5,1700,COLORADO,8,2017,August,Debris Flow,C,103,RIO BLANCO,GJT,05-AUG-17 16:30:00,MST-7,05-AUG-17 17:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,RIO BLANCO,1,RIO BLANCO,39.73,-107.96,39.7299,-107.963
201708,5,1940,201708,5,2240,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 19:40:00,CST-6,05-AUG-17 22:40:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,KANSAS CITY,2,KANSAS CITY,39.06,-94.6,39.0615,-94.5851
201708,5,1955,201708,5,2155,MISSOURI,29,2017,August,Flash Flood,C,15,BENTON,SGF,05-AUG-17 19:55:00,CST-6,05-AUG-17 21:55:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,3,SANTIAGO,3,SANTIAGO,38.3871,-93.4552,38.3906,-93.452
201708,5,2005,201708,5,2305,MISSOURI,29,2017,August,Flash Flood,C,47,CLAY,EAX,05-AUG-17 20:05:00,CST-6,05-AUG-17 23:05:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,1,NORTH KANSAS CITY,1,OAKWOOD,39.1643,-94.5958,39.1653,-94.5894
201708,5,2005,201708,5,2305,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 20:05:00,CST-6,05-AUG-17 23:05:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,3,KANSAS CITY,3,KANSAS CITY,39.0432,-94.5759,39.0409,-94.5756
201708,5,2006,201708,5,2306,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 20:06:00,CST-6,05-AUG-17 23:06:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,2,LEEDS,2,LEEDS,39.04,-94.53,39.0405,-94.5332
201708,5,2008,201708,5,2308,MISSOURI,29,2017,August,Flash Flood,C,47,CLAY,EAX,05-AUG-17 20:08:00,CST-6,05-AUG-17 23:08:00,0,0,0,0,0,0.00K,0.00K,NWS Employee,,,Heavy Rain,,,,1,GASHLAND,1,LINDEN,39.2246,-94.5913,39.1921,-94.5978
201708,5,2030,201708,5,2230,UTAH,49,2017,August,Flash Flood,C,25,KANE,SLC,05-AUG-17 20:30:00,MST-7,05-AUG-17 22:30:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,GLEN CANYON,8,GLEN CANYON,37.1053,-111.6582,37.1637,-111.7749
201708,5,2042,201708,5,2342,MISSOURI,29,2017,August,Flash Flood,C,165,PLATTE,EAX,05-AUG-17 20:42:00,CST-6,05-AUG-17 23:42:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,RIVERSIDE,1,RIVERSIDE,39.1694,-94.6045,39.1741,-94.6119
201708,5,2045,201708,5,2345,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 20:45:00,CST-6,05-AUG-17 23:45:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,2,KANSAS CITY,1,KANSAS CITY,39.06,-94.55,39.0607,-94.5607
201708,5,2049,201708,5,2349,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 20:49:00,CST-6,05-AUG-17 23:49:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,HOLDEN,4,HOLDEN,38.7132,-93.9753,38.7123,-93.9295
201708,5,2050,201708,5,2350,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 20:50:00,CST-6,05-AUG-17 23:50:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,2,SUGAR CREEK,2,SUGAR CREEK,39.1217,-94.5106,39.1282,-94.5037
201708,5,2050,201708,5,2350,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 20:50:00,CST-6,05-AUG-17 23:50:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,ELM,3,ELM,38.8546,-94.0267,38.8865,-94.0262
201708,5,2051,201708,5,2351,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 20:51:00,CST-6,05-AUG-17 23:51:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,HOLDEN,2,HOLDEN,38.7177,-93.9783,38.7035,-93.9772
201708,5,2052,201708,5,2352,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 20:52:00,CST-6,05-AUG-17 23:52:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,KNOB NOSTER,0,KNOB NOSTER,38.7516,-93.5694,38.7754,-93.5676
201708,5,2053,201708,5,2353,MISSOURI,29,2017,August,Flash Flood,C,165,PLATTE,EAX,05-AUG-17 20:53:00,CST-6,05-AUG-17 23:53:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,WALDRON,1,WALDRON,39.2389,-94.8091,39.2446,-94.788
201708,5,2054,201708,5,2354,MISSOURI,29,2017,August,Flash Flood,C,165,PLATTE,EAX,05-AUG-17 20:54:00,CST-6,05-AUG-17 23:54:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,PLATTE WOODS,1,MILTON,39.2355,-94.6474,39.2266,-94.6469
201708,5,2100,201708,5,2300,UTAH,49,2017,August,Flash Flood,C,25,KANE,SLC,05-AUG-17 21:00:00,MST-7,05-AUG-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain,,,,9,ADAIRVILLE,7,PARIA,37.0071,-111.8243,37.3091,-111.8491
201708,5,2100,201708,6,0,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 21:00:00,CST-6,06-AUG-17 00:00:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,3,KANSAS CITY,3,KANSAS CITY,39.04,-94.6,39.0388,-94.5976
201708,5,2107,201708,6,7,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 21:07:00,CST-6,06-AUG-17 00:07:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,VLY CITY,0,VLY CITY,38.8761,-93.6337,38.8679,-93.6348
201708,5,2110,201708,6,10,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 21:10:00,CST-6,06-AUG-17 00:10:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,0,CORNELIA,1,CORNELIA,38.6485,-93.7451,38.6295,-93.7451
201708,5,2123,201708,6,23,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 21:23:00,CST-6,06-AUG-17 00:23:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,3,KANSAS CITY,3,KANSAS CITY,39.03,-94.57,39.0307,-94.5756
201708,5,2134,201708,6,34,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 21:34:00,CST-6,06-AUG-17 00:34:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,0,KNOBTOWN,1,KNOBTOWN,38.97,-94.43,38.9624,-94.4169
201708,5,2135,201708,6,35,KANSAS,20,2017,August,Flash Flood,C,91,JOHNSON,EAX,05-AUG-17 21:35:00,CST-6,06-AUG-17 00:35:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,1,SHAWNEE,2,ROELAND PARK,39.0004,-94.7269,38.9926,-94.7265
201708,5,2137,201708,6,37,KANSAS,20,2017,August,Flash Flood,C,91,JOHNSON,EAX,05-AUG-17 21:37:00,CST-6,06-AUG-17 00:37:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,2,DE SOTO,2,DE SOTO,38.9616,-95.0043,38.982,-95.0017
201708,5,2144,201708,6,44,KANSAS,20,2017,August,Flash Flood,C,91,JOHNSON,EAX,05-AUG-17 21:44:00,CST-6,06-AUG-17 00:44:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,WESTWOOD,0,WESTWOOD,39.0345,-94.608,39.0357,-94.6173
201708,5,2145,201708,6,45,KANSAS,20,2017,August,Flash Flood,C,209,WYANDOTTE,EAX,05-AUG-17 21:45:00,CST-6,06-AUG-17 00:45:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,4,TURNER,3,TURNER,39.0377,-94.6634,39.0466,-94.6636
201708,5,2154,201708,6,54,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 21:54:00,CST-6,06-AUG-17 00:54:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,FAYETTEVILLE,3,FAYETTEVILLE,38.8921,-93.7597,38.8349,-93.7539
201708,5,2159,201708,6,59,KANSAS,20,2017,August,Flash Flood,C,103,LEAVENWORTH,EAX,05-AUG-17 21:59:00,CST-6,06-AUG-17 00:59:00,0,0,0,0,0,0.00K,0.00K,County Official,,,Heavy Rain,,,,2,TONGANOXIE,1,TONGANOXIE,39.1054,-95.104,39.1209,-95.103
201708,5,2209,201708,6,9,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 22:09:00,CST-6,06-AUG-17 00:09:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,2,KANSAS CITY,3,KANSAS CITY,39.056,-94.5956,39.048,-94.598
201708,5,2210,201708,6,110,KANSAS,20,2017,August,Flash Flood,C,91,JOHNSON,EAX,05-AUG-17 22:10:00,CST-6,06-AUG-17 01:10:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,FAIRWAY,1,FAIRWAY,39.0456,-94.6355,39.0427,-94.6525
201708,5,2210,201708,6,110,KANSAS,20,2017,August,Flash Flood,C,209,WYANDOTTE,EAX,05-AUG-17 22:10:00,CST-6,06-AUG-17 01:10:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,4,MORRIS,3,TURNER,39.0265,-94.6872,39.0361,-94.6802
201708,5,2215,201708,6,15,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 22:15:00,CST-6,06-AUG-17 00:15:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,2,KANSAS CITY,3,KANSAS CITY,39.0509,-94.5931,39.0469,-94.594
201708,5,2230,201708,6,30,MISSOURI,29,2017,August,Flash Flood,C,83,HENRY,EAX,05-AUG-17 22:30:00,CST-6,06-AUG-17 00:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,CLINTON,2,CLINTON,38.3971,-93.7896,38.3955,-93.7292
201708,5,2230,201708,6,30,MISSOURI,29,2017,August,Flash Flood,C,83,HENRY,EAX,05-AUG-17 22:30:00,CST-6,06-AUG-17 00:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,WINDSOR,0,WINDSOR MUNI ARPT,38.5243,-93.5091,38.545,-93.5009
201708,5,2231,201708,6,31,MISSOURI,29,2017,August,Flash Flood,C,101,JOHNSON,EAX,05-AUG-17 22:31:00,CST-6,06-AUG-17 00:31:00,0,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,LEETON,1,LEETON,38.59,-93.7,38.588,-93.6995
201708,5,2300,201708,6,100,MISSOURI,29,2017,August,Flash Flood,C,29,CAMDEN,SGF,05-AUG-17 23:00:00,CST-6,06-AUG-17 01:00:00,0,0,0,0,0,5.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,CAMDENTON,1,CAMDENTON,38.0137,-92.7559,38.0133,-92.7562
201708,5,2349,201708,6,149,MISSOURI,29,2017,August,Flash Flood,C,95,JACKSON,EAX,05-AUG-17 23:49:00,CST-6,06-AUG-17 01:49:00,0,0,0,0,0,0.00K,0.00K,County Official,,,Heavy Rain,,,,1,DODSON,1,DODSON,38.9887,-94.514,38.9916,-94.5191
201709,5,1630,201709,5,1630,PENNSYLVANIA,42,2017,September,Flash Flood,C,11,BERKS,PHI,05-SEP-17 16:30:00,EST-5,05-SEP-17 16:30:00,0,0,0,0,0,1.00K,1.00K,County Official,,,Heavy Rain,,,,1,LEESPORT,1,LEESPORT,40.4581,-75.9651,40.4435,-75.9489
201709,5,1700,201709,5,1700,PENNSYLVANIA,42,2017,September,Flash Flood,C,11,BERKS,PHI,05-SEP-17 17:00:00,EST-5,05-SEP-17 17:00:00,0,0,0,0,0,1.00K,1.00K,Trained Spotter,,,Heavy Rain,,,,1,MOSELEM SPGS,1,MOSELEM SPGS,40.4978,-75.8559,40.498,-75.8419
201709,5,1820,201709,5,2030,MISSISSIPPI,28,2017,September,Flash Flood,C,7,ATTALA,JAN,05-SEP-17 18:20:00,CST-6,05-SEP-17 20:30:00,0,0,0,0,0,4.00K,0.00K,Public,,,Heavy Rain,,,,1,WAMBA,2,KOSCIUSKO,33.0191,-89.6127,33.0697,-89.6127
201710,5,100,201710,5,900,TEXAS,48,2017,October,Flood,C,191,HALL,LUB,05-OCT-17 01:00:00,CST-6,05-OCT-17 09:00:00,0,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,Heavy Rain,,,,4,BRICE,6,MEMPHIS MUNI ARPT,34.6977,-100.9454,34.7475,-100.4159
201710,5,600,201710,5,1200,NEW MEXICO,35,2017,October,Flash Flood,C,5,CHAVES,ABQ,05-OCT-17 06:00:00,MST-7,05-OCT-17 12:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,6,DUNKEN,5,DUNKEN,32.8746,-105.1392,32.889,-105.1912
201710,5,1500,201710,5,1800,NEW MEXICO,35,2017,October,Flash Flood,C,61,VALENCIA,ABQ,05-OCT-17 15:00:00,MST-7,05-OCT-17 18:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,BELEN,1,BELEN,34.671,-106.7974,34.6709,-106.7886
201710,5,1611,201710,5,1900,NEW MEXICO,35,2017,October,Flash Flood,C,37,QUAY,ABQ,05-OCT-17 16:11:00,MST-7,05-OCT-17 19:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,LOGAN,6,TUCUMCARI,35.36,-103.45,35.2406,-103.7995
201710,5,1630,201710,5,1900,NEW MEXICO,35,2017,October,Flash Flood,C,37,QUAY,ABQ,05-OCT-17 16:30:00,MST-7,05-OCT-17 19:00:00,0,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,4,LOGAN,4,LOGAN,35.3586,-103.4837,35.384,-103.4843
201710,5,1930,201710,5,2100,NEW MEXICO,35,2017,October,Flash Flood,C,11,DE BACA,ABQ,05-OCT-17 19:30:00,MST-7,05-OCT-17 21:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,FT SUMNER,1,FT SUMNER,34.4865,-104.2781,34.4825,-104.2204
201710,5,2100,201710,5,2300,NEW MEXICO,35,2017,October,Flash Flood,C,11,DE BACA,ABQ,05-OCT-17 21:00:00,MST-7,05-OCT-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,TAIBAN,2,TAIBAN,34.4296,-104.0017,34.4746,-104.0045
201710,5,2230,201710,6,0,NEW MEXICO,35,2017,October,Flash Flood,C,41,ROOSEVELT,ABQ,05-OCT-17 22:30:00,MST-7,06-OCT-17 00:00:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,4,PORTALES,1,PORTALES,34.1931,-103.2708,34.1979,-103.3316
201711,5,1948,201711,5,2300,PENNSYLVANIA,42,2017,November,Flash Flood,C,49,ERIE,CLE,05-NOV-17 19:48:00,EST-5,05-NOV-17 23:00:00,0,0,2,0,2,270.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,EAGLEHURST,1,SWANVILLE,42.11,-80.1542,42.0677,-80.2455
201711,5,1055,201711,5,1400,INDIANA,18,2017,November,Flash Flood,C,113,NOBLE,IWX,05-NOV-17 10:55:00,EST-5,05-NOV-17 14:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,3,CROMWELL,2,ROME CITY,41.4368,-85.6535,41.4744,-85.355
201711,5,1055,201711,5,1400,INDIANA,18,2017,November,Flash Flood,C,85,KOSCIUSKO,IWX,05-NOV-17 10:55:00,EST-5,05-NOV-17 14:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,WARSAW ARPT,3,NORTH WEBSTER,41.2954,-85.8315,41.3113,-85.6529
201711,5,1511,201711,5,1730,INDIANA,18,2017,November,Flood,C,35,DELAWARE,IND,05-NOV-17 15:11:00,EST-5,05-NOV-17 17:30:00,0,0,0,0,0,1.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,DEVON PARK,2,DEVON PARK,40.2072,-85.4178,40.207,-85.4178
201711,5,1712,201711,5,1900,INDIANA,18,2017,November,Flood,C,135,RANDOLPH,IND,05-NOV-17 17:12:00,EST-5,05-NOV-17 19:00:00,0,0,0,0,0,3.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,0,WINCHESTER,0,WINCHESTER,40.1765,-84.9817,40.1765,-84.9811
201711,5,1720,201711,5,1900,INDIANA,18,2017,November,Flood,C,135,RANDOLPH,IND,05-NOV-17 17:20:00,EST-5,05-NOV-17 19:00:00,0,0,0,0,0,3.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,UNION CITY,0,UNION CITY,40.2,-84.82,40.1973,-84.8191
201711,5,1800,201711,5,1815,INDIANA,18,2017,November,Flash Flood,C,5,BARTHOLOMEW,IND,05-NOV-17 18:00:00,EST-5,05-NOV-17 18:15:00,0,0,0,0,0,1.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,JONESVILLE,1,JONESVILLE,39.0606,-85.8886,39.0605,-85.8886
201711,5,1900,201711,5,1929,INDIANA,18,2017,November,Flash Flood,C,35,DELAWARE,IND,05-NOV-17 19:00:00,EST-5,05-NOV-17 19:29:00,0,0,0,0,0,5.00K,0.00K,Public,,,Heavy Rain,,,,1,MUNCIE,1,MAYFIELD,40.19,-85.39,40.1907,-85.3812
201711,5,1905,201711,5,1955,ILLINOIS,17,2017,November,Flood,C,199,WILLIAMSON,PAH,05-NOV-17 19:05:00,CST-6,05-NOV-17 19:55:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,MARION,2,MARION,37.759,-88.93,37.73,-88.9666
201711,5,1945,201711,5,2045,OHIO,39,2017,November,Flash Flood,C,23,CLARK,ILN,05-NOV-17 19:45:00,EST-5,05-NOV-17 20:45:00,0,0,0,0,0,5.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,MAITLAND,1,MAITLAND,39.9451,-83.8548,39.9455,-83.8571
201711,5,1945,201711,5,2145,OHIO,39,2017,November,Flood,C,57,GREENE,ILN,05-NOV-17 19:45:00,EST-5,05-NOV-17 21:45:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,2,(FFO)WRIGHT-PATT AFB,0,WRIGHT VIEW,39.8017,-84.0825,39.8006,-84.0552
201711,5,1945,201711,5,2045,OHIO,39,2017,November,Flash Flood,C,23,CLARK,ILN,05-NOV-17 19:45:00,EST-5,05-NOV-17 20:45:00,0,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,LAWRENCEVILLE,1,LAWRENCEVILLE,39.99,-83.88,39.987,-83.8795
201711,5,1945,201711,5,2045,OHIO,39,2017,November,Flood,C,109,MIAMI,ILN,05-NOV-17 19:45:00,EST-5,05-NOV-17 20:45:00,0,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,0,GINGHAMSBURG,0,GINGHAMSBURG,39.9333,-84.1997,39.9308,-84.2005
201711,5,1945,201711,5,2045,OHIO,39,2017,November,Flash Flood,C,113,MONTGOMERY,ILN,05-NOV-17 19:45:00,EST-5,05-NOV-17 20:45:00,0,0,0,0,0,10.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,HUBER HGTS,2,HUBER HGTS,39.85,-84.13,39.8517,-84.1264
201711,5,2000,201711,5,2100,OHIO,39,2017,November,Flash Flood,C,113,MONTGOMERY,ILN,05-NOV-17 20:00:00,EST-5,05-NOV-17 21:00:00,0,0,0,0,0,3.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,SULPHUR GROVE,1,SULPHUR GROVE,39.8568,-84.1127,39.8633,-84.1133
201711,5,2001,201711,5,2200,PENNSYLVANIA,42,2017,November,Flash Flood,C,49,ERIE,CLE,05-NOV-17 20:01:00,EST-5,05-NOV-17 22:00:00,0,0,0,0,0,40.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,NORTH EAST,1,HARBORCREEK,42.22,-79.77,42.1645,-79.8967
201711,5,2033,201711,5,2159,INDIANA,18,2017,November,Flash Flood,C,139,RUSH,IND,05-NOV-17 20:33:00,EST-5,05-NOV-17 21:59:00,0,0,0,0,0,15.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,CIRCLEVILLE,1,CIRCLEVILLE,39.6094,-85.4336,39.6085,-85.4338
201711,5,2045,201711,5,2245,OHIO,39,2017,November,Flood,C,57,GREENE,ILN,05-NOV-17 20:45:00,EST-5,05-NOV-17 22:45:00,0,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,XENIA,0,OLDTOWN,39.69,-83.94,39.7231,-83.9314
201711,5,2045,201711,5,2145,INDIANA,18,2017,November,Flash Flood,C,177,WAYNE,ILN,05-NOV-17 20:45:00,EST-5,05-NOV-17 21:45:00,0,0,0,0,0,5.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,3,RICHMOND,3,RICHMOND,39.7914,-84.9083,39.7915,-84.9094
201711,5,2045,201711,5,2145,INDIANA,18,2017,November,Flash Flood,C,177,WAYNE,ILN,05-NOV-17 20:45:00,EST-5,05-NOV-17 21:45:00,0,0,0,0,0,5.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,CENTERVILLE,0,CENTERVILLE,39.8186,-85.0007,39.8178,-84.9935
201711,5,2100,201711,5,2200,OHIO,39,2017,November,Flash Flood,C,23,CLARK,ILN,05-NOV-17 21:00:00,EST-5,05-NOV-17 22:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,ROCK WAY,1,ROCK WAY,39.933,-83.8998,39.9275,-83.9031
201711,5,2100,201711,5,2300,OHIO,39,2017,November,Flash Flood,C,113,MONTGOMERY,ILN,05-NOV-17 21:00:00,EST-5,05-NOV-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,TAYLORSVILLE,5,SULPHUR GROVE,39.8734,-84.18,39.8755,-84.0042
201711,5,2100,201711,5,2300,OHIO,39,2017,November,Flash Flood,C,23,CLARK,ILN,05-NOV-17 21:00:00,EST-5,05-NOV-17 23:00:00,0,0,0,0,0,30.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,ROCK WAY,1,MAITLAND,39.95,-83.88,39.9427,-83.8418
201711,5,2100,201711,5,2200,INDIANA,18,2017,November,Flash Flood,C,177,WAYNE,ILN,05-NOV-17 21:00:00,EST-5,05-NOV-17 22:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,PENNVILLE,1,PENNVILLE,39.8039,-85.1102,39.8028,-85.1059
201711,5,2100,201711,5,2200,INDIANA,18,2017,November,Flash Flood,C,177,WAYNE,ILN,05-NOV-17 21:00:00,EST-5,05-NOV-17 22:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,2,RICHMOND,1,RICHMOND,39.8118,-84.9202,39.8336,-84.9164
201711,5,2155,201711,5,2355,INDIANA,18,2017,November,Flood,C,13,BROWN,IND,05-NOV-17 21:55:00,EST-5,05-NOV-17 23:55:00,0,0,0,0,0,25.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,0,HELMSBURG,0,HELMSBURG,39.2669,-86.2966,39.2703,-86.2951
201711,5,2200,201711,5,2300,OHIO,39,2017,November,Flood,C,23,CLARK,ILN,05-NOV-17 22:00:00,EST-5,05-NOV-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,DONNELSVILLE,1,DONNELSVILLE,39.93,-83.95,39.9315,-83.9428
201711,5,2230,201711,5,2330,OHIO,39,2017,November,Flood,C,37,DARKE,ILN,05-NOV-17 22:30:00,EST-5,05-NOV-17 23:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,ARCANUM,1,DELISLE,39.9832,-84.582,40.0082,-84.5786
201711,5,2245,201711,6,515,NEW YORK,36,2017,November,Flood,C,121,WYOMING,BUF,05-NOV-17 22:45:00,EST-5,06-NOV-17 05:15:00,0,0,0,0,0,10.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,ATTICA,1,ATTICA,42.855,-78.2736,42.8695,-78.2553
201711,5,2315,201711,6,630,NEW YORK,36,2017,November,Flood,C,29,ERIE,BUF,05-NOV-17 23:15:00,EST-5,06-NOV-17 06:30:00,0,0,0,0,0,10.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,LANCASTER,1,DEPEW,42.8941,-78.6443,42.9102,-78.6903
